"#sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","Result_value","Result_error_delta","result_type_code","reportable_result","detect_flag","Lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","Result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg"
"2009LOW0E12MS","E300.0","05/23/2020 01:34:00","T","NA","initial","WS","LB","NA","","10","","","","","ALSRNY","quant","R2004299-029MS","","10","mL","","","","","10","mL","14808-79-8","SULFATE (AS SO4)","20.0","","SC","Yes","Y","","","","","0.4","","2.0","mg/l","mg/l","","0.4","","","","","","0","20.0","20.0","100","","","","","","75","125","20","","","","R2004299"
"2009MUS0S11SD","SM5310C","05/26/2020 19:01:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-001DMS","","42","mL","","","","","42","mL","TOC","TOTAL ORGANIC CARBON","16.0","","SC","Yes","Y","","","","","0.5","","1.0","mg/l","mg/l","","0.5","","","","","","","","","","5.3","10.0","16.0","107","2","75","125","20","","","","R2004299"
"2009MUS0S11 SD","SM5310C","05/26/2020 20:46:00","D","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-002DMS","","42","mL","","","","","42","mL","DOC","Carbon, Dissolved Organic (DOC)","15.4","","SC","Yes","Y","","","","","0.5","","1.0","mg/l","mg/l","","0.5","","","","","","","","","","5.1","10.0","15.4","103","3","75","125","20","","","","R2004299"
"2009MUS0S12SD","E353.2","05/26/2020 22:25:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-003DMS","","10","mL","","","","","10","mL","NO3NO2N","Nitrate+Nitrite as Nitrogen","0.507","","SC","Yes","Y","","","","","0.0015","","0.0020","mg/l","mg/l","","0.0015","","","","","","","","","","0.0055","0.500","0.507","100","<1","75","125","20","","","","R2004299"
"2009MUS0S12SD","E351.2","05/29/2020 15:22:00","T","NA","initial","WS","LB","NA","","1","METHOD","05/28/2020 14:14:00","","","ALSRNY","quant","R2004299-003DMS","","20","mL","","","","","20","mL","KN","NITROGEN, KJELDAHL, TOTAL","2.70","","SC","Yes","Y","","","","","0.1","","0.10","mg/l","mg/l","","0.1","","","","","","","","","","0.29","2.50","2.70","96","1","75","125","20","","","","R2004299"
"2009 HIC0S11SD","E351.2","05/29/2020 12:52:00","T","NA","initial","WS","LB","NA","","1","METHOD","05/28/2020 14:52:00","","","ALSRNY","quant","R2004299-005DMS","","20","mL","","","","","20","mL","KN","NITROGEN, KJELDAHL, TOTAL","3.19","","SC","Yes","Y","","","","","0.1","","0.10","mg/l","mg/l","","0.1","","","","","","","","","","0.85","2.50","3.19","93","7","75","125","20","","","","R2004299"
"2009 HIC0S11SD","E365.1","05/26/2020 16:58:00","T","NA","initial","WS","LB","NA","","1","METHOD","05/23/2020 10:43:00","","","ALSRNY","quant","R2004299-005DMS","","20","mL","","","","","20","mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)","0.0668","","SC","Yes","Y","","","","","0.0036","","0.0050","mg/l","mg/l","","0.0036","","","","","","","","","","0.0369","0.0250","0.0668","120","3","75","125","20","","","","R2004299"
"2009MUD03S11SD","E353.2","05/21/2020 20:20:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-009DMS","","10","mL","","","","","10","mL","14797-65-0","NITROGEN, NITRITE","0.246","","SC","Yes","Y","","","","","0.007","","0.010","mg/l","mg/l","","0.007","","","","","","","","","","0","0.250","0.246","99","<1","75","125","20","","","","R2004299"
"2009RED0S11SD","E300.0","05/23/2020 00:18:00","T","NA","initial","WS","LB","NA","","10","","","","","ALSRNY","quant","R2004299-011DMS","","10","mL","","","","","10","mL","16887-00-6","CHLORIDE (AS CL)","37.9","","SC","Yes","Y","","","","","0.5","","2.0","mg/l","mg/l","","0.5","","","","","","","","","","18.5","20.0","37.9","97","<1","75","125","20","","","","R2004299"
"2009RED0S11SD","E353.2","05/26/2020 22:35:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-011DMS","","10","mL","","","","","10","mL","NO3NO2N","Nitrate+Nitrite as Nitrogen","0.571","","SC","Yes","Y","","","","","0.0015","","0.0020","mg/l","mg/l","","0.0015","","","","","","","","","","0.0752","0.500","0.571","99","<1","75","125","20","","","","R2004299"
"2009RED0S11SD","E300.0","05/23/2020 00:18:00","T","NA","initial","WS","LB","NA","","10","","","","","ALSRNY","quant","R2004299-011DMS","","10","mL","","","","","10","mL","14808-79-8","SULFATE (AS SO4)","24.1","","SC","Yes","Y","","","","","0.4","","2.0","mg/l","mg/l","","0.4","","","","","","","","","","5.0","20.0","24.1","96","<1","75","125","20","","","","R2004299"
"2009HIC0E12SD","E350.1","05/22/2020 19:23:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-021DMS","","10","mL","","","","","10","mL","7664-41-7","Nitrogen, ammonia (As N)","0.244","","SC","Yes","Y","","","","","0.003","","0.010","mg/l","mg/l","","0.003","","","","","","","","","","0","0.250","0.244","98","1","75","125","20","","","","R2004299"
"2009HIC0E12SD","SM5310C","05/27/2020 05:49:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-021DMS","","42","mL","","","","","42","mL","TOC","TOTAL ORGANIC CARBON","10.6","","SC","Yes","Y","","","","","0.5","","1.0","mg/l","mg/l","","0.5","","","","","","","","","","0","10.0","10.6","106","1","75","125","20","","","","R2004299"
"2009HIC0E12 SD","SM5310C","05/27/2020 06:51:00","D","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-022DMS","","42","mL","","","","","42","mL","DOC","Carbon, Dissolved Organic (DOC)","10.8","","SC","Yes","Y","","","","","0.5","","1.0","mg/l","mg/l","","0.5","","","","","","","","","","0","10.0","10.8","108","2","75","125","20","","","","R2004299"
"2009LOW0S11SD","E353.2","05/21/2020 20:10:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-023DMS","","10","mL","","","","","10","mL","14797-65-0","NITROGEN, NITRITE","0.248","","SC","Yes","Y","","","","","0.007","","0.010","mg/l","mg/l","","0.007","","","","","","","","","","0","0.250","0.248","99","<1","75","125","20","","","","R2004299"
"2009LOW0E11SD","E353.2","05/21/2020 20:11:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-027DMS","","10","mL","","","","","10","mL","14797-65-0","NITROGEN, NITRITE","0.246","","SC","Yes","Y","","","","","0.007","","0.010","mg/l","mg/l","","0.007","","","","","","","","","","0","0.250","0.246","99","<1","75","125","20","","","","R2004299"
"2009LOW0E12SD","E300.0","05/23/2020 01:41:00","T","NA","initial","WS","LB","NA","","10","","","","","ALSRNY","quant","R2004299-029DMS","","10","mL","","","","","10","mL","16887-00-6","CHLORIDE (AS CL)","20.4","","SC","Yes","Y","","","","","0.5","","2.0","mg/l","mg/l","","0.5","","","","","","","","","","0","20.0","20.4","102","<1","75","125","20","","","","R2004299"
"2009LOW0E12SD","E353.2","05/26/2020 22:51:00","T","NA","initial","WS","LB","NA","","1","","","","","ALSRNY","quant","R2004299-029DMS","","10","mL","","","","","10","mL","NO3NO2N","Nitrate+Nitrite as Nitrogen","0.509","","SC","Yes","Y","","","","","0.0015","","0.0020","mg/l","mg/l","","0.0015","","","","","","","","","","0","0.500","0.509","102","<1","75","125","20","","","","R2004299"
"2009LOW0E12SD","E300.0","05/23/2020 01:41:00","T","NA","initial","WS","LB","NA","","10","","","","","ALSRNY","quant","R2004299-029DMS","","10","mL","","","","","10","mL","14808-79-8","SULFATE (AS SO4)","20.0","","SC","Yes","Y","","","","","0.4","","2.0","mg/l","mg/l","","0.4","","","","","","","","","","0","20.0","20.0","100","<1","75","125","20","","","","R2004299"
"359086-LCS1","E200.7","05/28/2020 21:46:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","LCSW-359086","","10","mL","","","","","10","mL","7440-70-2","Calcium","1890","","SC","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","2000","1890","94","","","","","","80","120","","","","","R2004299"
"359086-LCS1","E200.7","05/28/2020 21:46:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","LCSW-359086","","10","mL","","","","","10","mL","7439-89-6","Iron","899","","SC","Yes","Y","","","","","20","","100","ug/l","ug/l","","20","","","","","","","1000","899","90","","","","","","80","120","","","","","R2004299"
"359086-LCS1","E200.7","05/28/2020 21:46:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","LCSW-359086","","10","mL","","","","","10","mL","7439-95-4","magnesium","1800","","SC","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","2000","1800","90","","","","","","80","120","","","","","R2004299"
"359086-LCS1","E200.7","05/28/2020 21:46:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","LCSW-359086","","10","mL","","","","","10","mL","7439-96-5","Manganese","461","","SC","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","2","","","","","","","500","461","92","","","","","","80","120","","","","","R2004299"
"359089-LCS1","E200.8","05/28/2020 13:07:00","T","NA","initial","WQ","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","LCSW-359089","","10","mL","","","","","10","mL","7440-38-2","Arsenic","22.5","","SC","Yes","Y","","","","","0.32","","1","ug/l","ug/l","","0.3","","","","","","","20","22.5","112","","","","","","85","115","","","","","R2004299"
"359086-MB1","E200.7","05/28/2020 21:42:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","PBW-359086","","10","mL","","","","","10","mL","7440-70-2","Calcium","","","TRG","Yes","N","U","","U","","110","110","1000","ug/l","ug/l","","110","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"359086-MB1","E200.7","05/28/2020 21:42:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","PBW-359086","","10","mL","","","","","10","mL","7439-89-6","Iron","","","TRG","Yes","N","U","","U","","20","20","100","ug/l","ug/l","","20","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"359086-MB1","E200.7","05/28/2020 21:42:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","PBW-359086","","10","mL","","","","","10","mL","7439-95-4","magnesium","","","TRG","Yes","N","U","","U","","68","68","1000","ug/l","ug/l","","68","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"359086-MB1","E200.7","05/28/2020 21:42:00","T","NA","initial","WQ","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","PBW-359086","","10","mL","","","","","10","mL","7439-96-5","Manganese","","","TRG","Yes","N","U","","U","","1.7","1.7","10","ug/l","ug/l","","1.7","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"359089-MB1","E200.8","05/28/2020 13:05:00","T","NA","initial","WQ","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","PBW-359089","","10","mL","","","","","10","mL","7440-38-2","Arsenic","","","TRG","Yes","N","U","","U","","0.32","0.32","1","ug/l","ug/l","","0.32","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11","E200.8","05/28/2020 13:20:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001","","10","mL","","","","","10","mL","7440-38-2","Arsenic","0.37","","TRG","Yes","Y","J","","J","","0.32","","1","ug/l","ug/l","","0.32","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11","E200.7","05/28/2020 22:29:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001","","10","mL","","","","","10","mL","7440-70-2","Calcium","16000","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11","E200.7","05/28/2020 22:29:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001","","10","mL","","","","","10","mL","7439-89-6","Iron","41.8","","TRG","Yes","Y","J","","J","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11","E200.7","05/28/2020 22:29:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001","","10","mL","","","","","10","mL","7439-95-4","magnesium","4080","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11","E200.7","05/28/2020 22:29:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001","","10","mL","","","","","10","mL","7439-96-5","Manganese","16.7","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S11MS","E200.8","05/28/2020 13:21:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001S","","10","mL","","","","","10","mL","7440-38-2","Arsenic","22.8","","SC","Yes","Y","","","","","0.32","","1","ug/l","ug/l","","0.32","","","","","","0.37","20","22.8","112","","","","","","70","130","","","","","R2004299"
"2009MUS0S11SD","E200.8","05/28/2020 13:27:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-001SD","","10","mL","","","","","10","mL","7440-38-2","Arsenic","22.3","","SC","Yes","Y","","","","","0.32","","1","ug/l","ug/l","","0.32","","","","","","","","","","0.37","20","22.3","110","2","70","130","20","","","","R2004299"
"2009MUS0S12","E200.8","05/28/2020 13:34:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-003","","10","mL","","","","","10","mL","7440-38-2","Arsenic","","","TRG","Yes","N","U","","U","","0.32","0.32","1","ug/l","ug/l","","0.32","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S12","E200.7","05/28/2020 22:32:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-003","","10","mL","","","","","10","mL","7440-70-2","Calcium","16100","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S12","E200.7","05/28/2020 22:32:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-003","","10","mL","","","","","10","mL","7439-89-6","Iron","60.8","","TRG","Yes","Y","J","","J","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S12","E200.7","05/28/2020 22:32:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-003","","10","mL","","","","","10","mL","7439-95-4","magnesium","4090","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUS0S12","E200.7","05/28/2020 22:32:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-003","","10","mL","","","","","10","mL","7439-96-5","Manganese","39.5","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009 HIC0S11","E200.8","05/28/2020 13:36:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-005","","10","mL","","","","","10","mL","7440-38-2","Arsenic","0.39","","TRG","Yes","Y","J","","J","","0.32","","1","ug/l","ug/l","","0.32","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009 HIC0S11","E200.7","05/28/2020 22:35:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-005","","10","mL","","","","","10","mL","7440-70-2","Calcium","20300","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009 HIC0S11","E200.7","05/28/2020 22:35:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-005","","10","mL","","","","","10","mL","7439-89-6","Iron","85.8","","TRG","Yes","Y","J","","J","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009 HIC0S11","E200.7","05/28/2020 22:35:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-005","","10","mL","","","","","10","mL","7439-95-4","magnesium","2950","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009 HIC0S11","E200.7","05/28/2020 22:35:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-005","","10","mL","","","","","10","mL","7439-96-5","Manganese","38.5","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S12","E200.8","05/28/2020 13:38:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-007","","10","mL","","","","","10","mL","7440-38-2","Arsenic","0.45","","TRG","Yes","Y","J","","J","","0.32","","1","ug/l","ug/l","","0.32","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S12","E200.7","05/28/2020 22:38:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-007","","10","mL","","","","","10","mL","7440-70-2","Calcium","25000","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S12","E200.7","05/28/2020 22:38:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-007","","10","mL","","","","","10","mL","7439-89-6","Iron","37.7","","TRG","Yes","Y","J","","J","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S12","E200.7","05/28/2020 22:38:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-007","","10","mL","","","","","10","mL","7439-95-4","magnesium","5160","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S12","E200.7","05/28/2020 22:38:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-007","","10","mL","","","","","10","mL","7439-96-5","Manganese","20.2","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S11","E200.8","05/28/2020 13:40:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-009","","10","mL","","","","","10","mL","7440-38-2","Arsenic","0.45","","TRG","Yes","Y","J","","J","","0.32","","1","ug/l","ug/l","","0.32","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S11","E200.7","05/28/2020 22:41:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-009","","10","mL","","","","","10","mL","7440-70-2","Calcium","25200","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S11","E200.7","05/28/2020 22:41:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-009","","10","mL","","","","","10","mL","7439-89-6","Iron","36.4","","TRG","Yes","Y","J","","J","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S11","E200.7","05/28/2020 22:41:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-009","","10","mL","","","","","10","mL","7439-95-4","magnesium","5210","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009MUD03S11","E200.7","05/28/2020 22:41:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-009","","10","mL","","","","","10","mL","7439-96-5","Manganese","19","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S11","E200.8","05/28/2020 13:41:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-011","","10","mL","","","","","10","mL","7440-38-2","Arsenic","","","TRG","Yes","N","U","","U","","0.32","0.32","1","ug/l","ug/l","","0.32","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"2009RED0S11","E200.7","05/28/2020 22:44:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-011","","10","mL","","","","","10","mL","7440-70-2","Calcium","18400","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S11","E200.7","05/28/2020 22:44:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-011","","10","mL","","","","","10","mL","7439-89-6","Iron","115","","TRG","Yes","Y","","","","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S11","E200.7","05/28/2020 22:44:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-011","","10","mL","","","","","10","mL","7439-95-4","magnesium","4150","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S11","E200.7","05/28/2020 22:44:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-011","","10","mL","","","","","10","mL","7439-96-5","Manganese","17.9","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12","E200.8","05/28/2020 13:43:00","T","NA","initial","WS","LB","NA","","1","E200.0","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013","","10","mL","","","","","10","mL","7440-38-2","Arsenic","","","TRG","Yes","N","U","","U","","0.32","0.32","1","ug/l","ug/l","","0.32","","","","","not detected","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12","E200.7","05/28/2020 22:47:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013","","10","mL","","","","","10","mL","7440-70-2","Calcium","18100","","TRG","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12","E200.7","05/28/2020 22:47:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013","","10","mL","","","","","10","mL","7439-89-6","Iron","142","","TRG","Yes","Y","","","","","20","","100","ug/l","ug/l","","20","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12","E200.7","05/28/2020 22:47:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013","","10","mL","","","","","10","mL","7439-95-4","magnesium","4110","","TRG","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12","E200.7","05/28/2020 22:47:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013","","10","mL","","","","","10","mL","7439-96-5","Manganese","33.7","","TRG","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","","","","","","","","","","","","","","","","R2004299"
"2009RED0S12MS","E200.7","05/28/2020 22:56:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013S","","10","mL","","","","","10","mL","7440-70-2","Calcium","19500","","SC","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","18100","2000","19500","70","","","","","","70","130","","*","","","R2004299"
"2009RED0S12MS","E200.7","05/28/2020 22:56:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013S","","10","mL","","","","","10","mL","7439-89-6","Iron","1090","","SC","Yes","Y","","","","","20","","100","ug/l","ug/l","","20","","","","","","142","1000","1090","95","","","","","","70","130","","","","","R2004299"
"2009RED0S12MS","E200.7","05/28/2020 22:56:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013S","","10","mL","","","","","10","mL","7439-95-4","magnesium","5920","","SC","Yes","Y","","","","","68","","1000","ug/l","ug/l","","68","","","","","","4110","2000","5920","90","","","","","","70","130","","","","","R2004299"
"2009RED0S12MS","E200.7","05/28/2020 22:56:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013S","","10","mL","","","","","10","mL","7439-96-5","Manganese","527","","SC","Yes","Y","","","","","1.7","","10","ug/l","ug/l","","1.7","","","","","","33.7","500","527","99","","","","","","70","130","","","","","R2004299"
"2009RED0S12SD","E200.7","05/28/2020 22:59:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013SD","","10","mL","","","","","10","mL","7440-70-2","Calcium","19500","","SC","Yes","Y","","","","","110","","1000","ug/l","ug/l","","110","","","","","","","","","","18100","2000","19500","70","0","70","130","20","*","*","","R2004299"
"2009RED0S12SD","E200.7","05/28/2020 22:59:00","T","NA","initial","WS","LB","NA","","1","SW3010A","05/27/2020 00:00:00","","","ALSRNY","quant","R2004299-013SD","","10","mL","","","","","10","mL","7439-89-6","Iron","1090","","SC","Yes","Y","","","","","20","","100","ug/l","ug/l","","20","","","","","","","","","","142","1000","1090","95","0","70","130","20","","","","R2004299"
